[2025-03-18 12:35:42] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:35:41, systemid=1, alt=0.086, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=0.00834979, ground_speed=0.03200036, wind_vel=0.0, airspeed=0.52476865, roll=0.08, pitch=0.07, yaw=3.87, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000}
[2025-03-18 12:35:43] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:35:41, systemid=1, alt=0.086, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=0.00834979, ground_speed=0.03200036, wind_vel=0.0, airspeed=0.52476865, roll=0.08, pitch=0.07, yaw=3.87, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[]}
[2025-03-18 12:35:44] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:35:41, systemid=1, alt=0.086, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=0.00834979, ground_speed=0.03200036, wind_vel=0.0, airspeed=0.52476865, roll=0.08, pitch=0.07, yaw=3.87, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[]}
[2025-03-18 12:35:45] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:35:44, systemid=1, alt=0.028, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=0.015683942, ground_speed=0.031893637, wind_vel=0.0, airspeed=0.7548495, roll=0.08, pitch=0.07, yaw=3.86, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:35:58] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:35:58, systemid=1, alt=-0.037, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.014930064, ground_speed=0.030817712, wind_vel=0.0, airspeed=0.77116436, roll=0.08, pitch=0.07, yaw=3.86, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:35:59] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:35:59, systemid=1, alt=-0.054, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.0144934915, ground_speed=0.03104482, wind_vel=0.0, airspeed=0.63539195, roll=0.08, pitch=0.07, yaw=3.86, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:00] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:00, systemid=1, alt=-0.066, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.012269372, ground_speed=0.031264063, wind_vel=0.0, airspeed=0.81146735, roll=0.08, pitch=0.07, yaw=3.86, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:01] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:01, systemid=1, alt=-0.078, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.011300306, ground_speed=0.031562414, wind_vel=0.0, airspeed=0.7733904, roll=0.08, pitch=0.07, yaw=3.86, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:02] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:02, systemid=1, alt=-0.018, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.010205769, ground_speed=0.031780276, wind_vel=0.0, airspeed=0.4599396, roll=0.08, pitch=0.07, yaw=3.86, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:03] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:03, systemid=1, alt=0.012, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.0044382135, ground_speed=0.031794738, wind_vel=0.0, airspeed=1.1812994, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:04] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:04, systemid=1, alt=0.02, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.003827224, ground_speed=0.031823944, wind_vel=0.0, airspeed=0.5983226, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:05] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:05, systemid=1, alt=0.003, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.0031420311, ground_speed=0.032018036, wind_vel=0.0, airspeed=0.48700282, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:06] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:06, systemid=1, alt=0.026, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=9.683918E-4, ground_speed=0.03185065, wind_vel=0.0, airspeed=0.39311755, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:07] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:07, systemid=1, alt=0.025, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=0.0010957897, ground_speed=0.031728167, wind_vel=0.0, airspeed=0.3267678, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:08] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:08, systemid=1, alt=-0.026, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.0023854843, ground_speed=0.03163569, wind_vel=0.0, airspeed=0.28324193, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:09] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:09, systemid=1, alt=-0.04, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.0065107215, ground_speed=0.03167931, wind_vel=0.0, airspeed=0.4157629, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:10] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:10, systemid=1, alt=-0.075, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.009049104, ground_speed=0.0316286, wind_vel=0.0, airspeed=0.77812517, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:11] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:11, systemid=1, alt=-0.09, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.009328025, ground_speed=0.031593785, wind_vel=0.0, airspeed=0.61759114, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:12] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:11, systemid=1, alt=-0.102, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.010810527, ground_speed=0.031380888, wind_vel=0.0, airspeed=0.5073451, roll=0.08, pitch=0.06, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:13] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:12, systemid=1, alt=-0.111, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.009756296, ground_speed=0.031194571, wind_vel=0.0, airspeed=0.5238619, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
[2025-03-18 12:36:14] {GCS_IP=192.168.1.4, timestamp=2025-03-18 12:36:14, systemid=1, alt=0.021, dist_traveled=null, wp_dist=0, dist_to_home=0.06733470411585789, vertical_speed=-0.006011632, ground_speed=0.031190565, wind_vel=0.0, airspeed=0.609486, roll=0.08, pitch=0.07, yaw=3.85, ch3percent=0.00, ch9out=0, ch10out=0, ch11out=0, ch12out=0, battery_voltage=0, battery_current=-1, lat=35.0766967, lon=129.0921086, ch3out=1000, waypoints=[{seq=0, lat=35.0766967, lon=129.0921086, alt=43.78}, {seq=1, lat=0.0, lon=0.0, alt=30.0}, {seq=2, lat=35.074127, lon=129.092103, alt=30.0}, {seq=3, lat=35.068399, lon=129.089666, alt=30.0}, {seq=4, lat=35.066504, lon=129.091809, alt=30.0}, {seq=5, lat=35.06537, lon=129.093095, alt=30.0}, {seq=6, lat=35.064163, lon=129.094466, alt=30.0}, {seq=7, lat=35.062586, lon=129.092356, alt=30.0}, {seq=8, lat=35.061974, lon=129.091509, alt=30.0}, {seq=9, lat=35.06322, lon=129.090181, alt=30.0}, {seq=10, lat=35.064955, lon=129.088335, alt=30.0}, {seq=11, lat=35.066579, lon=129.086606, alt=30.0}, {seq=12, lat=35.067136, lon=129.086013, alt=30.0}, {seq=13, lat=35.074309, lon=129.091761, alt=30.0}, {seq=14, lat=0.0, lon=0.0, alt=0.0}]}
